"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"RELIANCE","EQ","05-Jun-2018","        940.85","        942.80","        955.00","        941.00","        948.90","        947.65","        949.46","    7971524","          7568655588.40","     169905","    4928650","         61.83"
"RELIANCE","EQ","06-Jun-2018","        947.65","        947.00","        956.00","        942.65","        954.00","        954.40","        952.01","    4189483","          3988423353.05","     108083","    2708703","         64.65"
"RELIANCE","EQ","07-Jun-2018","        954.40","        954.90","        976.00","        954.45","        970.85","        971.35","        969.30","    6857300","          6646752363.30","     202014","    4501975","         65.65"
"RELIANCE","EQ","08-Jun-2018","        971.35","        966.35","        986.55","        960.60","        983.10","        984.35","        974.60","    6532599","          6366671932.45","     143699","    3812961","         58.37"
"RELIANCE","EQ","11-Jun-2018","        984.35","        987.10","        999.95","        979.05","        980.05","        982.65","        991.25","    6866053","          6806007439.50","     169285","    4298747","         62.61"
"RELIANCE","EQ","12-Jun-2018","        982.65","        983.40","       1000.00","        980.30","        999.40","        997.15","        991.14","    7445221","          7379266303.05","     150601","    4766496","         64.02"
"RELIANCE","EQ","13-Jun-2018","        997.15","       1000.00","       1005.90","        989.50","       1002.50","       1002.50","        999.25","    5926020","          5921557585.75","     143644","    2871545","         48.46"
"RELIANCE","EQ","14-Jun-2018","       1002.50","        997.45","       1011.80","        987.40","       1007.00","       1007.95","       1001.22","    5484867","          5491573757.30","     130819","    2218107","         40.44"
"RELIANCE","EQ","15-Jun-2018","       1007.95","       1006.00","       1023.50","        999.25","       1012.45","       1014.20","       1015.48","   11294702","         11469522694.40","     227359","    6385232","         56.53"
"RELIANCE","EQ","18-Jun-2018","       1014.20","       1008.80","       1020.45","       1007.00","       1014.10","       1015.55","       1014.97","    5652374","          5737016772.45","     114998","    3492837","         61.79"
"RELIANCE","EQ","19-Jun-2018","       1015.55","       1013.90","       1014.80","        993.65","        995.60","        996.05","       1002.70","    6346101","          6363262361.55","     169205","    3674239","         57.90"
"RELIANCE","EQ","20-Jun-2018","        996.05","        996.00","       1022.90","        994.85","       1019.20","       1019.25","       1015.65","    7193824","          7306438843.25","     176300","    3287906","         45.70"
"RELIANCE","EQ","21-Jun-2018","       1019.25","       1023.45","       1036.00","       1021.30","       1031.60","       1031.95","       1030.56","   10509756","         10830925855.25","     218105","    5465096","         52.00"
"RELIANCE","EQ","22-Jun-2018","       1031.95","       1028.40","       1029.20","       1008.45","       1011.65","       1012.50","       1014.60","   16169978","         16406133080.00","     159059","    7986234","         49.39"
"RELIANCE","EQ","25-Jun-2018","       1012.50","       1011.40","       1016.50","       1002.30","       1005.00","       1004.45","       1010.49","    5197694","          5252204245.65","      93795","    2676512","         51.49"
"RELIANCE","EQ","26-Jun-2018","       1004.45","       1006.00","       1006.00","        975.25","        978.30","        978.95","        986.72","    8068585","          7961465286.50","     176505","    5009123","         62.08"
"RELIANCE","EQ","27-Jun-2018","        978.95","        978.50","        985.40","        962.70","        963.70","        965.85","        973.82","    8958555","          8724005245.50","     179753","    4764722","         53.19"
"RELIANCE","EQ","28-Jun-2018","        965.85","        962.00","        968.50","        940.30","        948.00","        944.95","        952.67","    8581234","          8175043918.60","     156175","    4508940","         52.54"
"RELIANCE","EQ","29-Jun-2018","        944.95","        949.10","        975.50","        949.00","        973.20","        972.45","        967.48","    7966401","          7707335240.40","     152587","    4374071","         54.91"
"RELIANCE","EQ","02-Jul-2018","        972.45","        972.35","        972.35","        957.00","        960.05","        960.60","        962.14","    6660916","          6408701994.75","      83823","    4155523","         62.39"
"RELIANCE","EQ","03-Jul-2018","        960.60","        965.00","        978.45","        960.35","        972.20","        971.30","        972.10","    5067261","          4925883687.90","     117456","    1809418","         35.71"
"RELIANCE","EQ","04-Jul-2018","        971.30","        971.80","        992.00","        971.00","        991.00","        990.10","        982.92","    5000724","          4915326239.95","     114594","    1659398","         33.18"
"RELIANCE","EQ","05-Jul-2018","        990.10","        997.00","       1008.40","        958.60","        964.65","        964.50","        988.25","   18719353","         18499398245.95","     309468","    5001526","         26.72"
"RELIANCE","EQ","06-Jul-2018","        964.50","        964.75","        983.00","        964.50","        977.50","        977.55","        977.82","    9161266","          8958074812.50","     164393","    4334629","         47.31"
"RELIANCE","EQ","09-Jul-2018","        977.55","        987.10","       1000.00","        983.50","        996.00","        997.10","        991.93","    5170189","          5128442011.40","     126126","    2125680","         41.11"
"RELIANCE","EQ","10-Jul-2018","        997.10","       1002.75","       1028.50","       1000.00","       1027.50","       1025.70","       1018.86","   10444513","         10641500106.70","     204258","    5119543","         49.02"
"RELIANCE","EQ","11-Jul-2018","       1025.70","       1025.00","       1040.90","       1017.85","       1040.00","       1038.80","       1030.85","    8665072","          8932367750.05","     196687","    4132538","         47.69"
"RELIANCE","EQ","12-Jul-2018","       1038.80","       1044.35","       1099.00","       1042.60","       1080.90","       1082.35","       1080.29","   24109297","         26045070532.95","     383215","    8426615","         34.95"
"RELIANCE","EQ","13-Jul-2018","       1082.35","       1080.50","       1109.00","       1080.00","       1101.00","       1099.80","       1098.67","   17967282","         19740145319.65","     288822","    6936199","         38.60"
"RELIANCE","EQ","16-Jul-2018","       1099.80","       1099.80","       1108.90","       1073.05","       1078.65","       1076.20","       1082.43","    6595781","          7139494128.90","     140095","    2315158","         35.10"
"RELIANCE","EQ","17-Jul-2018","       1076.20","       1078.30","       1095.95","       1069.60","       1094.00","       1092.35","       1085.22","    6469256","          7020568950.55","     145535","    2479774","         38.33"
"RELIANCE","EQ","18-Jul-2018","       1092.35","       1098.40","       1104.60","       1077.30","       1093.30","       1092.55","       1091.64","    4682099","          5111167211.10","     110961","    1252943","         26.76"
"RELIANCE","EQ","19-Jul-2018","       1092.55","       1093.30","       1115.00","       1086.35","       1114.35","       1104.85","       1098.53","    5433617","          5968998930.80","     193943","    2239525","         41.22"
"RELIANCE","EQ","20-Jul-2018","       1104.85","       1113.40","       1138.50","       1111.90","       1127.65","       1128.65","       1125.34","    8018150","          9023164648.75","     203126","    2628164","         32.78"
"RELIANCE","EQ","23-Jul-2018","       1128.65","       1129.80","       1129.80","       1113.10","       1120.50","       1120.30","       1119.33","    5842496","          6539660892.85","     100779","    3433559","         58.77"
"RELIANCE","EQ","24-Jul-2018","       1120.30","       1122.00","       1126.75","       1107.40","       1111.00","       1110.95","       1115.46","    4469144","          4985132839.75","     150186","    2148011","         48.06"
"RELIANCE","EQ","25-Jul-2018","       1110.95","       1110.00","       1123.00","       1104.20","       1112.65","       1115.15","       1116.21","    5949680","          6641092564.55","     121293","    3074960","         51.68"
"RELIANCE","EQ","26-Jul-2018","       1115.15","       1110.10","       1121.50","       1107.80","       1112.10","       1110.65","       1113.90","    6424867","          7156685848.30","     131788","    4020019","         62.57"
"RELIANCE","EQ","27-Jul-2018","       1110.65","       1119.50","       1137.40","       1112.15","       1128.00","       1129.85","       1127.43","    6679468","          7530602219.35","     140124","    2217077","         33.19"
"RELIANCE","EQ","30-Jul-2018","       1129.85","       1130.00","       1157.30","       1128.00","       1152.00","       1151.40","       1143.36","   13872467","         15861210912.15","     221335","    6108940","         44.04"
"RELIANCE","EQ","31-Jul-2018","       1151.40","       1151.00","       1190.40","       1147.15","       1184.15","       1186.00","       1171.82","   13875377","         16259510328.80","     207197","    5751741","         41.45"
"RELIANCE","EQ","01-Aug-2018","       1186.00","       1190.40","       1202.90","       1185.40","       1188.70","       1192.35","       1193.58","    9704295","         11582816349.95","     174970","    3037359","         31.30"
"RELIANCE","EQ","02-Aug-2018","       1192.35","       1191.50","       1191.50","       1165.95","       1169.10","       1168.35","       1174.13","    6248975","          7337117554.65","     147732","    2437701","         39.01"
"RELIANCE","EQ","03-Aug-2018","       1168.35","       1175.00","       1183.50","       1169.55","       1175.40","       1176.95","       1175.98","    6645397","          7814873535.85","     155679","    3103032","         46.69"
"RELIANCE","EQ","06-Aug-2018","       1176.95","       1176.70","       1196.00","       1175.35","       1194.45","       1192.60","       1188.86","    4016418","          4774942204.95","      96976","    1410496","         35.12"
"RELIANCE","EQ","07-Aug-2018","       1192.60","       1194.90","       1201.40","       1177.00","       1184.70","       1184.20","       1186.35","    4059460","          4815955315.35","     104725","    1487015","         36.63"
"RELIANCE","EQ","08-Aug-2018","       1184.20","       1185.00","       1222.50","       1185.00","       1220.80","       1217.70","       1204.70","    7912437","          9532113811.55","     166500","    2923306","         36.95"
"RELIANCE","EQ","09-Aug-2018","       1217.70","       1221.50","       1231.70","       1212.00","       1218.50","       1217.95","       1221.41","    6846928","          8362923499.20","     135398","    2921760","         42.67"
"RELIANCE","EQ","10-Aug-2018","       1217.95","       1211.00","       1215.00","       1202.30","       1204.00","       1204.20","       1207.99","    3581210","          4326050846.15","      97265","    1461098","         40.80"
"RELIANCE","EQ","13-Aug-2018","       1204.20","       1197.55","       1199.95","       1182.70","       1189.50","       1187.70","       1191.83","    4668159","          5563673323.05","     134889","    2275557","         48.75"
"RELIANCE","EQ","14-Aug-2018","       1187.70","       1190.00","       1217.20","       1184.30","       1211.90","       1210.60","       1203.27","    5299536","          6376786745.35","     107665","    1807539","         34.11"
"RELIANCE","EQ","16-Aug-2018","       1210.60","       1203.25","       1216.00","       1195.50","       1200.00","       1200.80","       1204.69","    5982490","          7207048818.10","     134533","    2599428","         43.45"
"RELIANCE","EQ","17-Aug-2018","       1200.80","       1209.00","       1215.40","       1200.05","       1202.65","       1203.75","       1208.89","    3830992","          4631245213.60","      82052","    1369817","         35.76"
"RELIANCE","EQ","20-Aug-2018","       1203.75","       1207.90","       1236.80","       1207.65","       1235.15","       1234.90","       1227.54","    7607036","          9337924805.85","     187210","    3757248","         49.39"
"RELIANCE","EQ","21-Aug-2018","       1234.90","       1237.25","       1251.50","       1227.00","       1246.70","       1247.20","       1244.28","    7279641","          9057941731.65","     145104","    3175536","         43.62"
"RELIANCE","EQ","23-Aug-2018","       1247.20","       1246.30","       1274.00","       1238.40","       1266.90","       1269.45","       1259.12","    7968123","         10032803693.25","     170316","    3223808","         40.46"
"RELIANCE","EQ","24-Aug-2018","       1269.45","       1265.25","       1279.95","       1260.05","       1277.00","       1277.50","       1271.78","    6652005","          8459873414.65","     127779","    2081971","         31.30"
"RELIANCE","EQ","27-Aug-2018","       1277.50","       1279.40","       1295.85","       1278.75","       1292.00","       1291.50","       1290.31","    5572177","          7189818653.50","     122788","    2230945","         40.04"
"RELIANCE","EQ","28-Aug-2018","       1291.50","       1296.00","       1323.00","       1295.00","       1322.50","       1319.00","       1311.31","    8694751","         11401552157.50","     179953","    2737776","         31.49"
"RELIANCE","EQ","29-Aug-2018","       1319.00","       1316.30","       1329.00","       1290.20","       1293.90","       1294.20","       1309.99","   11077203","         14511006063.60","     188973","    5194828","         46.90"
"RELIANCE","EQ","30-Aug-2018","       1294.20","       1293.60","       1297.15","       1270.45","       1277.00","       1274.45","       1278.51","    9850042","         12593407357.40","     178483","    4318202","         43.84"
"RELIANCE","EQ","31-Aug-2018","       1274.45","       1270.00","       1270.00","       1236.60","       1238.95","       1241.65","       1247.15","   15305857","         19088657884.15","     283195","    9238143","         60.36"
"RELIANCE","EQ","03-Sep-2018","       1241.65","       1245.00","       1257.90","       1226.05","       1228.10","       1229.15","       1241.40","   12200022","         15145106275.95","     210884","    5112877","         41.91"
"RELIANCE","EQ","04-Sep-2018","       1229.15","       1235.15","       1254.80","       1229.00","       1245.30","       1241.95","       1241.44","    8838770","         10972780660.50","     201777","    2413230","         27.30"
"RELIANCE","EQ","05-Sep-2018","       1241.95","       1242.50","       1252.65","       1208.50","       1226.00","       1227.00","       1230.06","   10324923","         12700281572.60","     197839","    4149062","         40.18"
"RELIANCE","EQ","06-Sep-2018","       1227.00","       1230.15","       1265.70","       1225.35","       1261.00","       1261.40","       1245.01","   11195043","         13937952449.60","     212381","    4006564","         35.79"
"RELIANCE","EQ","07-Sep-2018","       1261.40","       1264.90","       1281.35","       1254.50","       1277.05","       1278.60","       1272.05","   10692787","         13601744825.85","     195122","    4693947","         43.90"
"RELIANCE","EQ","10-Sep-2018","       1278.60","       1275.00","       1277.00","       1250.10","       1254.40","       1255.85","       1263.51","    7059008","          8919156488.30","     158438","    2590230","         36.69"
"RELIANCE","EQ","11-Sep-2018","       1255.85","       1259.00","       1268.40","       1234.25","       1236.50","       1237.70","       1248.31","   10874768","         13575108096.75","     158160","    2822017","         25.95"
"RELIANCE","EQ","12-Sep-2018","       1237.70","       1251.80","       1258.70","       1228.85","       1251.10","       1252.50","       1243.62","    8065553","         10030498342.95","     173096","    2060692","         25.55"
"RELIANCE","EQ","14-Sep-2018","       1252.50","       1259.40","       1275.60","       1247.65","       1252.55","       1253.15","       1258.40","    7878583","          9914404021.35","     171172","    3669268","         46.57"
"RELIANCE","EQ","17-Sep-2018","       1253.15","       1250.75","       1250.75","       1221.60","       1224.00","       1225.90","       1232.59","    6754086","          8325041897.70","     160893","    2267155","         33.57"
"RELIANCE","EQ","18-Sep-2018","       1225.90","       1226.00","       1239.40","       1214.35","       1215.40","       1217.15","       1228.49","    7616412","          9356664028.30","     157438","    2748827","         36.09"
"RELIANCE","EQ","19-Sep-2018","       1217.15","       1224.00","       1224.00","       1201.00","       1212.95","       1210.75","       1214.62","   11265786","         13683609849.55","     184306","    4748466","         42.15"
"RELIANCE","EQ","21-Sep-2018","       1210.75","       1219.00","       1237.40","       1183.50","       1216.20","       1217.50","       1223.31","   19070172","         23328775722.70","     269984","   10515967","         55.14"
"RELIANCE","EQ","24-Sep-2018","       1217.50","       1214.45","       1239.90","       1204.50","       1234.55","       1232.05","       1225.23","   10102589","         12378019783.30","     165515","    4847608","         47.98"
"RELIANCE","EQ","25-Sep-2018","       1232.05","       1235.50","       1245.00","       1195.00","       1229.75","       1230.60","       1226.67","    9715020","         11917120825.95","     243108","    3878485","         39.92"
"RELIANCE","EQ","26-Sep-2018","       1230.60","       1239.00","       1253.95","       1227.15","       1253.50","       1251.40","       1239.18","    6396828","          7926846393.20","     136937","    2528972","         39.53"
"RELIANCE","EQ","27-Sep-2018","       1251.40","       1255.00","       1263.00","       1237.50","       1252.05","       1253.75","       1252.61","   10808749","         13539185466.60","     203082","    5522509","         51.09"
"RELIANCE","EQ","28-Sep-2018","       1253.75","       1259.90","       1271.70","       1247.30","       1254.35","       1257.95","       1259.94","   11073023","         13951369740.80","     193793","    6069287","         54.81"
"RELIANCE","EQ","01-Oct-2018","       1257.95","       1257.70","       1257.70","       1204.00","       1235.60","       1231.70","       1231.68","    7332693","          9031562080.60","     186000","    2736679","         37.32"
"RELIANCE","EQ","03-Oct-2018","       1231.70","       1229.50","       1239.60","       1200.05","       1201.20","       1205.10","       1218.04","    7376575","          8984957810.50","     200180","    3256864","         44.15"
"RELIANCE","EQ","04-Oct-2018","       1205.10","       1189.50","       1190.40","       1106.00","       1108.50","       1122.25","       1140.40","   23212443","         26471556956.85","     456572","    8775930","         37.81"
"RELIANCE","EQ","05-Oct-2018","       1122.25","       1099.50","       1115.30","       1038.15","       1049.00","       1048.85","       1079.24","   21943190","         23681863862.10","     439992","    9233066","         42.08"
"RELIANCE","EQ","08-Oct-2018","       1048.85","       1050.00","       1117.00","       1025.55","       1110.00","       1109.40","       1082.04","   24679428","         26704181031.95","     480539","    7274941","         29.48"
"RELIANCE","EQ","09-Oct-2018","       1109.40","       1121.65","       1123.30","       1081.20","       1083.00","       1090.05","       1105.24","   10991196","         12147885881.80","     247463","    2649182","         24.10"
"RELIANCE","EQ","10-Oct-2018","       1090.05","       1093.90","       1115.85","       1084.30","       1103.00","       1102.10","       1101.57","    9502176","         10467314925.95","     215681","    3098938","         32.61"
"RELIANCE","EQ","11-Oct-2018","       1102.10","       1064.00","       1114.75","       1043.00","       1090.00","       1087.80","       1086.10","   13224172","         14362719399.05","     278072","    4793025","         36.24"
"RELIANCE","EQ","12-Oct-2018","       1087.80","       1104.95","       1129.00","       1101.90","       1125.50","       1126.55","       1121.38","    9058536","         10158064312.85","     192795","    3444135","         38.02"
"RELIANCE","EQ","15-Oct-2018","       1126.55","       1129.90","       1146.90","       1118.15","       1137.75","       1139.75","       1136.88","    8871776","         10086128972.15","     200369","    3286277","         37.04"
"RELIANCE","EQ","16-Oct-2018","       1139.75","       1146.00","       1167.40","       1140.00","       1166.00","       1163.80","       1154.23","    7478601","          8632001461.45","     153398","    2436006","         32.57"
"RELIANCE","EQ","17-Oct-2018","       1163.80","       1179.00","       1179.35","       1140.00","       1151.00","       1151.30","       1166.52","   12785646","         14914670103.05","     203752","    5683158","         44.45"
"RELIANCE","EQ","19-Oct-2018","       1151.30","       1100.00","       1111.00","       1070.25","       1100.30","       1101.30","       1092.05","   25421229","         27761323831.00","     526528","   11760364","         46.26"
"RELIANCE","EQ","22-Oct-2018","       1101.30","       1110.00","       1114.80","       1057.35","       1063.20","       1062.65","       1084.30","   13165542","         14275380336.50","     324137","    5575032","         42.35"
"RELIANCE","EQ","23-Oct-2018","       1062.65","       1052.75","       1064.70","       1043.65","       1061.70","       1054.70","       1053.27","   10573730","         11137009298.35","     232603","    4935700","         46.68"
"RELIANCE","EQ","24-Oct-2018","       1054.70","       1074.90","       1075.95","       1031.40","       1049.00","       1045.75","       1050.33","   13655337","         14342542136.70","     218013","    6374934","         46.68"
"RELIANCE","EQ","25-Oct-2018","       1045.75","       1036.00","       1040.65","       1016.40","       1037.80","       1030.80","       1029.24","   14096237","         14508429667.50","     233601","    5933721","         42.09"
"RELIANCE","EQ","26-Oct-2018","       1030.80","       1032.90","       1057.00","       1022.00","       1042.45","       1044.90","       1043.01","    9182613","          9577513897.30","     214886","    2807996","         30.58"
"RELIANCE","EQ","29-Oct-2018","       1044.90","       1046.00","       1093.85","       1046.00","       1089.00","       1087.80","       1069.59","    7671807","          8205700905.40","     169046","    2524165","         32.90"
"RELIANCE","EQ","30-Oct-2018","       1087.80","       1085.50","       1085.50","       1052.10","       1056.90","       1057.00","       1065.23","    8806701","          9381128111.90","     187775","    3419851","         38.83"
"RELIANCE","EQ","31-Oct-2018","       1057.00","       1059.00","       1065.85","       1047.00","       1058.20","       1061.25","       1059.51","   16457691","         17437021867.80","     198506","    7878322","         47.87"
"RELIANCE","EQ","01-Nov-2018","       1061.25","       1067.90","       1067.90","       1050.00","       1055.00","       1056.25","       1059.03","    9396027","          9950642966.10","     156986","    4656665","         49.56"
"RELIANCE","EQ","02-Nov-2018","       1056.25","       1067.00","       1081.00","       1063.15","       1074.00","       1074.90","       1072.30","   16796200","         18010596483.00","     200419","    8445647","         50.28"
"RELIANCE","EQ","05-Nov-2018","       1074.90","       1073.45","       1092.70","       1065.00","       1092.00","       1090.30","       1081.82","    7582518","          8202916185.25","     197240","    2857717","         37.69"
"RELIANCE","EQ","06-Nov-2018","       1090.30","       1094.00","       1112.00","       1091.60","       1101.75","       1104.10","       1104.23","    8634266","          9534243972.55","     156053","    2916693","         33.78"
"RELIANCE","EQ","07-Nov-2018","       1104.10","       1115.00","       1115.00","       1106.70","       1111.40","       1110.70","       1110.53","    1283997","          1425914094.15","      34192","     440625","         34.32"
"RELIANCE","EQ","09-Nov-2018","       1110.70","       1106.25","       1113.80","       1085.00","       1093.00","       1093.45","       1101.88","   10840462","         11944916795.25","     215120","    5841307","         53.88"
"RELIANCE","EQ","12-Nov-2018","       1093.45","       1097.70","       1098.80","       1074.55","       1076.00","       1080.00","       1085.52","    5801720","          6297872542.45","     152590","    2645013","         45.59"
"RELIANCE","EQ","13-Nov-2018","       1080.00","       1074.00","       1103.00","       1070.05","       1097.85","       1099.45","       1090.11","    6811598","          7425368614.30","     143881","    2108908","         30.96"
"RELIANCE","EQ","14-Nov-2018","       1099.45","       1105.05","       1112.65","       1085.50","       1099.00","       1097.95","       1098.36","    7787530","          8553487245.65","     159663","    2994850","         38.46"
"RELIANCE","EQ","15-Nov-2018","       1097.95","       1096.95","       1103.00","       1086.50","       1094.70","       1096.85","       1095.12","    6831740","          7481565459.05","     163244","    2856112","         41.81"
"RELIANCE","EQ","16-Nov-2018","       1096.85","       1097.95","       1129.95","       1097.10","       1125.00","       1127.40","       1121.66","   11031889","         12373982316.45","     255693","    5587243","         50.65"
"RELIANCE","EQ","19-Nov-2018","       1127.40","       1132.90","       1151.70","       1131.00","       1149.65","       1150.00","       1142.86","    7308981","          8353119946.40","     197374","    3592492","         49.15"
"RELIANCE","EQ","20-Nov-2018","       1150.00","       1145.00","       1155.90","       1130.00","       1137.00","       1137.40","       1143.18","    5719901","          6538904426.60","     138734","    1793839","         31.36"
"RELIANCE","EQ","21-Nov-2018","       1137.40","       1137.50","       1145.50","       1107.05","       1113.25","       1112.90","       1116.81","    7507812","          8384776645.60","     178600","    3064398","         40.82"
"RELIANCE","EQ","22-Nov-2018","       1112.90","       1114.50","       1125.35","       1100.10","       1100.10","       1102.85","       1113.39","    5792568","          6449393379.35","     134718","    1519067","         26.22"
"RELIANCE","EQ","26-Nov-2018","       1102.85","       1109.00","       1117.50","       1097.40","       1109.75","       1109.75","       1107.70","    6386556","          7074414782.30","     131439","    2438737","         38.19"
"RELIANCE","EQ","27-Nov-2018","       1109.75","       1107.90","       1130.00","       1105.45","       1128.60","       1128.20","       1121.98","    6810228","          7640955120.95","     143188","    2501285","         36.73"
"RELIANCE","EQ","28-Nov-2018","       1128.20","       1132.45","       1157.75","       1126.30","       1151.45","       1152.65","       1144.01","    8003964","          9156579874.75","     173899","    3299967","         41.23"
"RELIANCE","EQ","29-Nov-2018","       1152.65","       1161.00","       1179.90","       1160.00","       1167.80","       1168.50","       1170.72","   12636169","         14793418725.95","     185139","    6306144","         49.91"
"RELIANCE","EQ","30-Nov-2018","       1168.50","       1172.30","       1186.00","       1162.30","       1167.10","       1167.55","       1171.45","   10717448","         12554963387.30","     248359","    5180738","         48.34"
"RELIANCE","EQ","03-Dec-2018","       1167.55","       1174.90","       1174.90","       1148.50","       1158.00","       1156.45","       1158.74","    5569578","          6453718882.15","     223402","    2281565","         40.96"
"RELIANCE","EQ","04-Dec-2018","       1156.45","       1158.00","       1158.00","       1142.20","       1153.10","       1152.30","       1149.79","    5192825","          5970662018.15","     138924","    2107469","         40.58"
"RELIANCE","EQ","05-Dec-2018","       1152.30","       1143.75","       1158.80","       1139.30","       1158.15","       1155.15","       1150.35","    5819618","          6694600609.85","     133704","    2225427","         38.24"
"RELIANCE","EQ","06-Dec-2018","       1155.15","       1149.00","       1149.00","       1118.25","       1119.05","       1123.65","       1136.17","    5866108","          6664920879.35","     167545","    2029327","         34.59"
"RELIANCE","EQ","07-Dec-2018","       1123.65","       1129.45","       1136.95","       1108.35","       1133.20","       1133.80","       1124.39","    7214078","          8111464827.10","     208447","    3026361","         41.95"
"RELIANCE","EQ","10-Dec-2018","       1133.80","       1110.00","       1114.30","       1083.10","       1085.00","       1090.25","       1091.18","    9381544","         10236937614.75","     312176","    4443160","         47.36"
"RELIANCE","EQ","11-Dec-2018","       1090.25","       1066.00","       1102.10","       1055.00","       1098.00","       1097.55","       1079.85","   13494665","         14572281033.15","     288585","    5185141","         38.42"
"RELIANCE","EQ","12-Dec-2018","       1097.55","       1099.00","       1113.50","       1087.75","       1110.90","       1110.50","       1099.51","   12605431","         13859813727.10","     207331","    5196695","         41.23"
"RELIANCE","EQ","13-Dec-2018","       1110.50","       1128.00","       1128.00","       1095.05","       1105.75","       1107.05","       1110.87","    9297518","         10328317506.50","     191768","    3456104","         37.17"
"RELIANCE","EQ","14-Dec-2018","       1107.05","       1103.10","       1114.90","       1091.80","       1110.00","       1112.20","       1107.10","    7221324","          7994694822.35","     194030","    2836613","         39.28"
"RELIANCE","EQ","17-Dec-2018","       1112.20","       1115.95","       1133.00","       1111.50","       1131.65","       1129.90","       1125.03","    5064357","          5697537140.85","     123031","    1583096","         31.26"
"RELIANCE","EQ","18-Dec-2018","       1129.90","       1123.30","       1139.00","       1120.50","       1137.75","       1136.40","       1129.68","    5870928","          6632265674.45","     112465","    1463429","         24.93"
"RELIANCE","EQ","19-Dec-2018","       1136.40","       1141.50","       1147.30","       1133.20","       1134.85","       1136.80","       1141.63","    7368799","          8412459475.00","     164405","    3731005","         50.63"
"RELIANCE","EQ","20-Dec-2018","       1136.80","       1121.00","       1132.50","       1116.15","       1129.90","       1128.45","       1125.05","    5764731","          6485603201.15","     185769","    2014106","         34.94"
"RELIANCE","EQ","21-Dec-2018","       1128.45","       1125.00","       1131.25","       1096.00","       1098.00","       1100.20","       1109.50","    8281941","          9188808281.15","     218034","    4108319","         49.61"
"RELIANCE","EQ","24-Dec-2018","       1100.20","       1100.90","       1103.20","       1086.55","       1089.30","       1089.15","       1094.03","    4144535","          4534256814.15","     117013","    1170605","         28.24"
"RELIANCE","EQ","26-Dec-2018","       1089.15","       1085.80","       1100.00","       1065.65","       1099.70","       1098.35","       1081.50","    7210059","          7797694483.80","     156049","    1909463","         26.48"
"RELIANCE","EQ","27-Dec-2018","       1098.35","       1107.20","       1127.00","       1104.00","       1118.10","       1120.20","       1119.69","   12478000","         13971553903.15","     216178","    4046134","         32.43"
"RELIANCE","EQ","28-Dec-2018","       1120.20","       1125.50","       1135.25","       1121.20","       1125.65","       1125.55","       1129.79","    7666016","          8661012960.75","     130793","    2256132","         29.43"
"RELIANCE","EQ","31-Dec-2018","       1125.55","       1130.95","       1133.85","       1116.20","       1125.25","       1121.25","       1122.29","    7222817","          8106063425.20","     155746","    2448969","         33.91"
"RELIANCE","EQ","01-Jan-2019","       1121.25","       1125.25","       1127.30","       1110.10","       1120.50","       1121.00","       1119.01","    4455850","          4986129073.40","      76742","    1306898","         29.33"
"RELIANCE","EQ","02-Jan-2019","       1121.00","       1114.50","       1127.00","       1101.00","       1104.35","       1106.40","       1113.42","    7144970","          7955342409.70","     147850","    2543832","         35.60"
"RELIANCE","EQ","03-Jan-2019","       1106.40","       1107.50","       1114.60","       1090.10","       1090.30","       1092.75","       1101.37","    7446457","          8201291658.05","     231404","    2883339","         38.72"
"RELIANCE","EQ","04-Jan-2019","       1092.75","       1097.40","       1104.45","       1081.10","       1099.60","       1098.65","       1093.06","    8465141","          9252946937.20","     189220","    3496807","         41.31"
"RELIANCE","EQ","07-Jan-2019","       1098.65","       1107.00","       1118.45","       1101.00","       1104.90","       1104.75","       1110.32","    5513559","          6121831037.30","     112082","    2138247","         38.78"
"RELIANCE","EQ","08-Jan-2019","       1104.75","       1105.10","       1109.95","       1096.00","       1101.00","       1104.65","       1103.82","    5625153","          6209150562.95","     103758","    2263675","         40.24"
"RELIANCE","EQ","09-Jan-2019","       1104.65","       1112.00","       1117.00","       1098.70","       1109.25","       1110.75","       1110.55","    5766805","          6404322207.10","     186143","    2004031","         34.75"
"RELIANCE","EQ","10-Jan-2019","       1110.75","       1107.75","       1111.00","       1103.00","       1107.60","       1107.50","       1106.30","    4080283","          4514020687.20","      92025","    2045495","         50.13"
"RELIANCE","EQ","11-Jan-2019","       1107.50","       1107.60","       1113.80","       1088.60","       1095.50","       1098.05","       1099.31","    6463903","          7105842454.20","     162386","    2382676","         36.86"
"RELIANCE","EQ","14-Jan-2019","       1098.05","       1095.00","       1100.50","       1086.40","       1099.00","       1096.80","       1093.55","    4111782","          4496426168.75","      97120","    1851833","         45.04"
"RELIANCE","EQ","15-Jan-2019","       1096.80","       1105.00","       1132.00","       1105.00","       1130.95","       1129.65","       1124.77","   10062875","         11318469360.00","     187957","    4195032","         41.69"
"RELIANCE","EQ","16-Jan-2019","       1129.65","       1135.00","       1145.00","       1130.35","       1136.50","       1135.90","       1139.05","    6382777","          7270322619.05","     129953","    2077966","         32.56"
"RELIANCE","EQ","17-Jan-2019","       1135.90","       1144.45","       1147.90","       1130.00","       1133.00","       1134.45","       1139.30","    7487963","          8531072686.50","     135936","    2511305","         33.54"
